month_index,fe,fe_ci_ll,fe_ci_ul
43,-1.75497073726652,-2.88349805529681,-0.626443419236231
44,-2.57953489804419,-3.46809174225866,-1.69097805382972
45,-3.29324471041053,-4.77956685950046,-1.80692256132061
46,-2.12026391160333,-3.20090859240479,-1.03961923080188
47,-3.72346111081583,-5.18181461273423,-2.26510760889743
48,-4.22123531471284,-6.54537546752438,-1.89709516190131
49,-3.54526299927818,-4.70413760796924,-2.38638839058712
50,-3.86059913194992,-5.24647889673532,-2.47471936716452
51,-3.8456970359658,-4.99550523128862,-2.69588884064298
52,-3.47225436875829,-4.87916415206804,-2.06534458544854
53,-3.43839224994155,-4.63434523390352,-2.24243926597958
54,-4.07109737029554,-5.53972677578691,-2.60246796480416
55,-3.46540496962487,-4.32770520094739,-2.60310473830235
56,-8.54690457371657,-10.8558752228861,-6.23793392454705
57,-7.54258117940696,-9.78664283812859,-5.29851952068533
58,-4.05657242969374,-4.95314063400322,-3.16000422538426
59,-2.24210287776638,-3.1344495987861,-1.34975615674666
60,-2.2875372030927,-3.17581370742587,-1.39926069875952
61,-3.49689453419459,-4.56859813044803,-2.42519093794116
62,-3.70259094915332,-4.75969303662982,-2.64548886167682
63,-4.04353532036738,-5.25466298065247,-2.8324076600823
64,-4.4337390746611,-5.90101795542342,-2.96646019389879
65,-3.21465299757155,-4.66370799222607,-1.76559800291702
66,-4.79944408362659,-7.71646725272056,-1.88242091453263
67,-3.29606744661296,-4.90518332897767,-1.68695156424826
68,-5.99087106817914,-7.19736959912224,-4.78437253723604
69,-3.56979930711668,-4.73782507136109,-2.40177354287227
70,-2.78938305345637,-3.94350123548385,-1.63526487142888
71,-3.96174139225371,-5.71336037932266,-2.21012240518475
72,-3.2791385607047,-4.37827137683383,-2.18000574457557
73,-4.26662242831385,-5.62104762009196,-2.91219723653575
74,-2.26809559440603,-3.16686526126329,-1.36932592754877
75,-3.97459088152877,-5.29315754258323,-2.6560242204743
76,-5.03873348133537,-6.63139332108299,-3.44607364158776
77,-4.91002261230567,-6.75385145463232,-3.06619376997901
78,-5.9152345858582,-6.99067864643858,-4.83979052527783
79,-4.12915305302706,-5.75522032692556,-2.50308577912856
80,-3.68883922757773,-4.524191028336,-2.85348742681946
81,-3.62446146081396,-5.15647665081093,-2.09244627081699
82,-3.56501227097458,-5.21687738072246,-1.91314716122671
83,-4.87039966854366,-6.44052931553377,-3.30027002155354
84,-3.19482861371441,-4.37954995391974,-2.01010727350908
85,-2.90902045142874,-3.97749078539957,-1.84055011745791
86,-3.37610808569256,-5.13149687857839,-1.62071929280673
87,-3.50515914932837,-4.55472408555213,-2.45559421310461
88,-3.50169217574038,-4.58335411319815,-2.42003023828262
89,-2.74587612462051,-3.92086213189264,-1.57089011734838
90,-3.65521157074349,-4.79624962289782,-2.51417351858916
91,-3.34312115371848,-4.46666618808563,-2.21957611935132
92,-2.96345933670659,-4.13949445612568,-1.78742421728749
93,-3.96330786887199,-5.23340467807349,-2.6932110596705
94,-4.40547103887519,-5.50088658937422,-3.31005548837616
95,-3.79020892291096,-5.06378207207982,-2.5166357737421
96,-4.89909142531711,-5.76370031470477,-4.03448253592946
97,-3.23156208999798,-4.14478247908374,-2.31834170091221
98,-3.87092043008788,-5.15096686665318,-2.59087399352259
99,-4.0216598457552,-5.45499959753752,-2.58832009397289
100,-4.27552013481455,-5.30027968439373,-3.25076058523537
101,-5.3751078756957,-6.68512983442676,-4.06508591696463
102,-5.25138358434647,-7.19167201602542,-3.31109515266751
103,-4.32265621377932,-5.23918693254372,-3.40612549501491
104,-4.34407742738281,-5.70971439121749,-2.97844046354813
105,-4.19626524948917,-5.51033968446402,-2.88219081451433
106,-4.13402084947267,-5.36940250903426,-2.89863918991108
107,-4.13724613504982,-5.13929567427938,-3.13519659582026
108,-4.63412318299075,-5.83362423544243,-3.43462213053908
109,-4.07020749964638,-4.95559861227171,-3.18481638702104
110,-4.21030835249102,-5.2880470849817,-3.13256962000033
111,-4.38181723907113,-5.34547855474885,-3.41815592339342
112,-4.76513478272859,-5.87817579841542,-3.65209376704175
113,-5.06371303676467,-6.2573522632224,-3.87007381030694
114,-4.52034434074994,-5.55444594600847,-3.48624273549141
115,-3.96007065055459,-5.31238132560572,-2.60775997550345
116,-4.53130169556887,-5.6004146475791,-3.46218874355864
117,-4.14473211832339,-5.3105339913023,-2.97893024534448
118,-2.73436053677962,-3.5672395912108,-1.90148148234845
119,-3.25326690521397,-4.43089531073549,-2.07563849969244
120,-4.68627096145257,-5.65571102430972,-3.71683089859543
121,-4.35561978687294,-5.6187575360669,-3.09248203767899
122,-3.7716261979002,-5.07870579217781,-2.46454660362259
123,-3.47425028202206,-5.07719078574852,-1.8713097782956
124,-5.28189926302452,-6.97477602154797,-3.58902250450108
125,-5.53557769844195,-8.56664526493442,-2.50451013194948
126,-3.01548329796737,-3.80483848095483,-2.22612811497991
127,-4.52261551745857,-5.92392096126519,-3.12131007365195
128,-3.27518387450379,-4.65401711825505,-1.89635063075253
129,-5.12037917334345,-6.77441468803918,-3.46634365864771
130,-3.53581112957035,-4.82968895532635,-2.24193330381435
131,-3.95599876105755,-5.53947414745619,-2.37252337465892
132,-3.67150253885806,-4.8828308780598,-2.46017419965632
133,-4.47650260196898,-5.68561191371581,-3.26739329022215
134,-5.31215849291192,-6.84110231563333,-3.78321467019052
135,-4.15960153627244,-5.4766504439971,-2.84255262854777
136,-4.17879948669917,-5.66252709373836,-2.69507187965998
137,-3.99817170852352,-5.48515923280645,-2.51118418424059
138,-1.98869713446844,-2.90153884384199,-1.07585542509489
139,-3.94482716407792,-5.17265763985524,-2.71699668830061
140,-3.63543112593958,-4.67219203446666,-2.5986702174125
141,-3.72089143941623,-5.08325300726314,-2.35852987156932
142,-4.82389372351336,-6.39103014793016,-3.25675729909657
143,-3.43950896232475,-4.52364633321342,-2.35537159143608
144,-2.96356200438985,-4.02989224835718,-1.89723176042252
145,-3.20569699888601,-5.17708832925654,-1.23430566851549
146,-3.34808846271428,-4.42059712946259,-2.27557979596596
147,-4.68393234465964,-6.38891305613061,-2.97895163318868
148,-2.66062496805351,-3.87591883870098,-1.44533109740604
149,-3.67579584645433,-4.8238195460783,-2.52777214683035
150,-3.60142116030012,-4.95767162478172,-2.24517069581853
151,-4.43509434786272,-5.6303767927436,-3.23981190298185
152,-4.42864099850787,-7.00718199715601,-1.85009999985974
153,-3.96320405371286,-5.43684175419043,-2.48956635323528
154,-3.24067439803743,-4.43614208921346,-2.0452067068614
155,-3.98273884686672,-5.09085240490501,-2.87462528882843
156,-4.08683182063905,-5.21528886985242,-2.95837477142569
157,-3.70500118047923,-4.93386713242685,-2.4761352285316
158,-2.92619390385104,-4.36818580685732,-1.48420200084475
159,-4.86557969914073,-6.65903528839755,-3.0721241098839
160,-3.96390336271458,-5.64273622318862,-2.28507050224053
161,-2.47823291725868,-3.84025817909085,-1.11620765542651
162,-3.23189989310901,-4.75674821344349,-1.70705157277454
163,-3.92929923267283,-5.06331491550243,-2.79528354984323
164,-3.12756791059062,-5.04670491175747,-1.20843090942377
165,-3.51620032758134,-4.6851418630285,-2.34725879213417
166,-4.22118470206623,-5.69387453971318,-2.74849486441929
167,-4.28660081286056,-6.36408068154294,-2.20912094417818
168,-4.14676795597937,-5.95784546470252,-2.33569044725622
169,-3.2156594173304,-4.16013383621263,-2.27118499844817
170,-3.38603279665918,-4.38330153086487,-2.38876406245349
171,-4.82824267501661,-6.45727521366872,-3.19921013636449
172,-4.73865683246252,-6.24482877829932,-3.23248488662571
173,-3.9505952649451,-5.15523747821234,-2.74595305167786
174,-3.68190143664957,-5.39530544970165,-1.9684974235975
175,-4.40849694631118,-5.4151730176774,-3.40182087494496
176,-4.45962375478913,-6.5405840899144,-2.37866341966387
177,-3.50360038790405,-5.12234420948147,-1.88485656632664
178,-3.91022827390677,-5.2737756767319,-2.54668087108163
179,-4.1715968313744,-5.27478950568711,-3.06840415706168
180,-3.972797977877,-5.12447705358373,-2.82111890217026
181,-4.20685799939131,-5.19502007081025,-3.21869592797236
182,-4.87589678596267,-6.20004113678563,-3.55175243513971
183,-4.07572556448242,-5.12418459450462,-3.02726653446022
184,-4.30808180580827,-5.93984489171519,-2.67631871990134
185,-4.26050270869374,-6.9123206954626,-1.60868472192488
186,-3.95231710314451,-6.36733419385469,-1.53730001243434
187,-4.10648774787403,-5.34111266331258,-2.87186283243547
188,-3.79418706473573,-5.18290161524785,-2.40547251422362
189,-3.21588511239579,-4.18019337146831,-2.25157685332326
190,-3.93252260574645,-5.31654477758115,-2.54850043391175
191,-4.26719375716568,-5.39286294301793,-3.14152457131342
192,-4.76823903954783,-6.02412664701099,-3.51235143208468
193,-5.19269113550278,-6.41463508206717,-3.97074718893839
194,-5.60659256254696,-7.10466817271746,-4.10851695237646
195,-4.3700274122536,-5.44073207811349,-3.29932274639371
196,-4.46213652884615,-5.66603059366098,-3.25824246403132
197,-4.13575764138002,-6.04307139743423,-2.2284438853258
198,-4.48469925376474,-5.49033729475958,-3.47906121276991
199,-3.87725137534123,-5.0197044200445,-2.73479833063796
200,-3.71651640070684,-5.25572671712681,-2.17730608428688
201,-3.68433425590776,-4.84409000392432,-2.52457850789119
202,-4.56137921752074,-5.78453285963433,-3.33822557540714
203,-4.84211243786865,-6.29850406095178,-3.38572081478551
204,-4.34322367203664,-5.91780410888138,-2.7686432351919
205,-6.36733965535358,-8.3601769832394,-4.37450232746777
206,-6.12115349888873,-7.80670030881617,-4.43560668896129
207,-5.65291013778086,-7.16662388186108,-4.13919639370063
208,-5.68499319764539,-7.65029599788403,-3.71969039740675
209,-5.07015026655069,-6.37665879395857,-3.76364173914281
210,-6.34814208962496,-7.66320867760828,-5.03307550164163
211,-5.05684980464015,-6.48197998177359,-3.6317196275067
212,-3.62339517272233,-5.12196885757143,-2.12482148787322
213,-6.62371067449313,-8.25811151881454,-4.98930983017172
214,-4.48228367230008,-6.28040806016417,-2.684159284436
215,-3.47905569978376,-4.52468639730519,-2.43342500226233
216,-4.8155894515327,-6.59226910437502,-3.03890979869037
217,-4.89608830494632,-6.22442544791837,-3.56775116197428
218,-4.2868484281931,-5.69021320022353,-2.88348365616268
219,-4.09137423791439,-5.30473664622896,-2.87801182959983
220,-5.29542913385041,-6.47392696185857,-4.11693130584225
221,-4.46480418766181,-5.5639901451556,-3.36561823016801
222,-5.1839462007436,-6.8343041490031,-3.5335882524841
223,-4.81226418677631,-6.10261890155539,-3.52190947199723
224,-5.4845450918452,-6.87307323382874,-4.09601694986167
225,-5.41958527910509,-6.62580882298907,-4.2133617352211
226,-4.55283769054021,-5.8997699335826,-3.20590544749782
227,-5.58847334623147,-6.57155925833764,-4.6053874341253
228,-5.09627931626537,-6.72970822831676,-3.46285040421397
229,-5.18270323952339,-6.7935585215193,-3.57184795752749
230,-6.69623185322098,-8.42840932740867,-4.96405437903329
231,-5.40203167834141,-6.97447374405224,-3.82958961263057
232,-4.56946916688594,-5.6478284886398,-3.49110984513208
233,-4.97168069117627,-6.74368904092713,-3.19967234142541
234,-5.21632512897033,-6.64931146094024,-3.78333879700043
235,-5.01964088528821,-6.19798831659607,-3.84129345398036
236,-3.94377314286623,-5.14214544469219,-2.74540084104026
237,-5.054430754436,-7.32199679922234,-2.78686470964966
238,-5.31067799669566,-7.01049440397478,-3.61086158941654
239,-4.09383026521212,-5.17119369649914,-3.0164668339251
240,-3.49216921809115,-4.45626198547027,-2.52807645071204
241,-4.41530036662319,-5.45226747605095,-3.37833325719543
242,-5.04794388011845,-6.85866116947328,-3.23722659076362
243,-5.48333532816439,-6.66784205865791,-4.29882859767087
