month_index,fe,fe_ci_ll,fe_ci_ul
164,-0.581943930703589,-1.26047922924229,0.0965913678351162
165,-0.191098808629975,-0.660576803019044,0.278379185759094
166,-0.799166855593311,-1.34811437587034,-0.250219335316281
167,-0.64152322263351,-1.21867380288561,-0.0643726423814118
168,-0.259823129683491,-0.700904860831433,0.18125860146445
169,-0.112898404129129,-0.595259985055311,0.369463176797052
170,-0.120592717404541,-0.559512113049101,0.318326678240019
171,-0.523232969943403,-0.990328338405442,-0.0561376014813634
172,-0.163021309722317,-0.619217912460748,0.293175293016114
173,-0.45069989475767,-0.90349453885043,0.00209474933509013
174,-0.0528736425971537,-0.571437411453875,0.465690126259567
175,-0.482726660271175,-0.890600705089975,-0.0748526154523751
176,-0.662291336945253,-1.25910055129904,-0.0654821225914695
177,-0.93256507647067,-1.68038924212881,-0.184740910812531
178,-0.306500396216881,-0.773565131491585,0.160564339057823
179,-0.332881285998919,-0.825097627601275,0.159335055603436
180,-0.222284214080857,-0.747004236587321,0.302435808425608
181,-0.442627032320564,-0.930019085405121,0.0447650207639936
182,-0.213956150061975,-0.629314473647243,0.201402173523294
183,-0.242715752821723,-0.733821296951644,0.248389791308197
184,-0.388107160603793,-1.0710305864415,0.294816265233912
185,0.0228811896966576,-0.443284000375492,0.489046379768807
186,-0.254919536331345,-0.799861056810962,0.290021984148271
187,-0.372825825509052,-0.84816567123565,0.102514020217545
188,-0.384752450890937,-0.929484402223102,0.159979500441228
189,-0.705647777567882,-1.27947786031516,-0.131817694820608
190,-0.539006719812056,-1.03767666591278,-0.0403367737113356
191,-0.608494141918187,-1.03358031145041,-0.183407972385961
192,-0.383358296672993,-0.916182424900288,0.149465831554302
193,-0.668043543979518,-1.14784215850338,-0.188244929455657
194,-0.463588175459785,-0.947598002389629,0.0204216514700584
195,-0.384687307829354,-0.935244404826289,0.165869789167582
196,-0.460902793720527,-0.941891852862934,0.0200862654218791
197,-0.535411622094412,-1.05643645827604,-0.014386785912784
198,-0.364221937087615,-0.945894132412441,0.217450258237211
199,-0.508270417561119,-0.958955248514943,-0.057585586607295
200,-0.466748333599109,-0.945558139528699,0.0120614723304811
201,-0.433735352033217,-0.930985709019821,0.0635150049533878
202,-0.0734676514396544,-0.567480167961973,0.420544865082664
203,0.0226345244278125,-0.438033004316942,0.483302053172567
204,-0.212307537617198,-0.66852603334588,0.243910958111483
205,-0.704675117797784,-1.21390153192233,-0.195448703673237
206,-0.873467703290738,-1.38438516484387,-0.36255024173761
207,-0.298152335322244,-0.80939344104628,0.213088770401792
208,0.00435744294542264,-0.492117481006821,0.500832366897666
209,-0.636172421390924,-1.36537356983637,0.0930287270545204
210,-0.594616529110077,-1.19979715728352,0.0105640990633672
211,-0.106780658731236,-0.605532200040331,0.391970882577858
212,0.0482239811653278,-0.534938212706341,0.631386175036997
213,-0.180054750840544,-0.694475692715795,0.334366191034706
214,-0.223251314498999,-0.741171377228938,0.29466874823094
215,-0.169178031796623,-0.684570785559174,0.346214721965928
216,-0.362482374861802,-0.903262988495913,0.17829823877231
217,-0.502541009025016,-0.991965316865781,-0.0131167011842507
218,-0.182065355436289,-0.647277980293085,0.283147269420507
219,-0.0154617890712022,-0.514025164915041,0.483101586772637
220,-0.498986008247344,-1.1198923122625,0.121920295767817
221,-0.125813853007029,-0.614916196153713,0.363288490139655
222,-0.852150327637277,-1.42005780277858,-0.284242852495976
223,-0.147582826035285,-0.639292145128626,0.344126493058055
224,-0.683067837770876,-1.30084498258047,-0.0652906929612849
225,-0.0794824110734731,-0.517791966276452,0.358827144129505
226,-0.425418582709742,-0.931250897406453,0.0804137319869688
227,-0.26699280087188,-0.741888762239705,0.207903160495946
228,-0.294410798441376,-0.791060728790839,0.202239131908088
229,-0.24637072491226,-0.737628846668167,0.244887396843646
230,-0.619579825726511,-1.1696571158635,-0.0695025355895237
231,-0.478758057106696,-0.954799674938521,-0.00271643927487014
232,-0.155493445966442,-0.681848351493943,0.370861459561058
233,-0.206082652351672,-0.716741759321576,0.304576454618233
234,-0.455042264845764,-0.992165189608747,0.0820806599172184
235,-0.383636280008695,-0.870137351821949,0.102864791804559
236,-0.0503920473286126,-0.52697292438541,0.426188829728185
237,-0.414812557964412,-0.974977217120888,0.145352101192063
238,-0.534299931232707,-1.02862281412784,-0.0399770483375787
239,-0.606147421891422,-1.10652129782357,-0.105773545959272
240,-0.578157442751486,-1.04411234285518,-0.112202542647794
241,-0.256837212407643,-0.774001226567512,0.260326801752226
242,-0.457783007514453,-1.04841470532584,0.132848690296939
243,-0.419314811966714,-1.00672418381164,0.168094559878209
244,-0.262524061422589,-0.855246895797269,0.330198772952091
245,-0.535655818357396,-1.03897672881822,-0.032334907896571
246,-0.783963697320601,-1.52101037952537,-0.046917015115829
247,-0.299327291886247,-0.75008582133129,0.151431237558796
248,-0.73940172859472,-1.23116419139575,-0.247639265793693
249,-0.822955185227006,-1.42145983641229,-0.224450534041718
250,-0.46062104779117,-0.949796843783583,0.0285547482012425
251,-0.130561809132574,-0.618072560505219,0.356948942240071
252,-0.551289910512242,-1.08330587990842,-0.0192739411160683
253,-0.0942798736547692,-0.59040703174595,0.401847284436411
254,-0.445894451488567,-0.964885526457296,0.0730966234801623
255,-0.323115858881675,-0.84969665939189,0.20346494162854
256,-0.176842720552526,-0.688567637114117,0.334882196009065
257,-0.30604290524504,-0.86625483943776,0.254169028947679
258,-0.3607534697013,-0.860936168457445,0.139429229054844
259,-0.406388794534274,-0.843399753814616,0.0306221647460687
260,-0.564386197377198,-1.10077528600238,-0.0279971087520118
261,-0.666266401949886,-1.3139745702276,-0.0185582336721766
262,-0.0258639286809906,-0.535646514054966,0.483918656692984
263,-0.220590142147625,-0.664802120871619,0.223621836576369
264,-0.291349725359173,-0.784936600134046,0.2022371494157
265,-0.441909111271067,-0.942111853193115,0.0582936306509805
266,-0.547946213270051,-1.06697247914901,-0.0289199473910954
267,-0.492225313009376,-1.05679526723991,0.0723446412211577
268,-0.484774421329457,-1.17825966426589,0.20871082160698
269,-0.562109900460391,-1.05258040851201,-0.0716393924087724
270,-0.472243331605034,-0.980878847816512,0.0363921846064453
271,-0.17184671226616,-0.622123413588926,0.278429989056607
272,-0.33158881906161,-0.786326900787009,0.123149262663789
273,-0.349150229307695,-0.838239564211401,0.139939105596012
274,-1.07049258830994,-1.85404316679241,-0.286942009827465
275,-0.380839129921814,-0.892480706092646,0.130802446249018
276,-0.205587341080695,-0.638369463035911,0.227194780874522
277,-0.577566111126657,-1.11431878176318,-0.0408134404901382
278,-0.575139770264661,-1.06433667891683,-0.085942861612491
279,-0.620565080953633,-1.16567676727618,-0.0754533946310891
280,-0.452077200045918,-0.916717010863922,0.0125626107720854
281,-0.677111512330068,-1.3289578188981,-0.0252652057620369
282,-0.110363585975444,-0.596905911266532,0.376178739315644
283,-0.520056776519766,-0.969646508000069,-0.0704670450394624
284,-0.396817748498691,-0.917580891809257,0.123945394811875
285,-0.739276001541672,-1.2841530061461,-0.194398996937248
286,-0.410470226715689,-0.912528125353375,0.091587671921996
287,-0.250442482461637,-0.723207523739937,0.222322558816664
288,-0.410390350734025,-0.96186980579711,0.14108910432906
289,-0.799612507327802,-1.50593710255617,-0.0932879120994331
290,-0.287720878878644,-0.786047377463667,0.210605619706378
291,-0.274192077944114,-0.768486356764508,0.22010220087628
292,-0.704355113782807,-1.19464961699403,-0.214060610571579
293,-0.425881223676124,-0.888820879815167,0.0370584324629186
294,-0.461469103245174,-0.927848479779729,0.00491027328938048
295,-0.254852020698639,-0.702864295184945,0.193160253787667
296,-0.482575779894569,-0.925661152511471,-0.0394904072776666
297,-0.392432031600837,-0.92602658895658,0.141162525754906
298,-0.328325219564433,-0.788746520059357,0.132096080930492
299,-0.469503792084067,-0.953508263686552,0.0145006795184186
300,-0.136934288164963,-0.56846376989532,0.294595193565395
301,-0.258449507410849,-0.716947370034103,0.200048355212405
302,-0.382371793114147,-0.85499162474652,0.0902480385182258
303,-0.444001532894192,-0.895439193241555,0.00743612745317135
304,-0.193098608624461,-0.652981751951277,0.266784534702356
305,-0.286195687868026,-0.734695467501726,0.162304091765674
306,-0.675947988396451,-1.14969850057135,-0.202197476221552
307,-0.154705009295742,-0.582063279350588,0.272653260759103
308,-0.478565011950946,-1.02792034021761,0.0707903163157155
309,-0.582554810284333,-1.04298138087435,-0.122128239694314
310,-0.0871754817191136,-0.535515735396132,0.361164771957905
311,-0.326365387689626,-0.794625776255841,0.14189500087659
312,-0.303684332411803,-0.814400891620527,0.20703222679692
313,-0.485207164253076,-0.994363369969144,0.0239490414629934
314,-0.218419702944728,-0.662011299750512,0.225171893861057
315,-0.435872014304435,-0.879981322483715,0.00823729387484373
316,-0.646250089292665,-1.13344776095684,-0.159052417628489
317,-0.411442750393806,-0.929355780692036,0.106470279904424
318,-0.626824044082489,-1.05153587735007,-0.202112210814904
319,-0.359830484782416,-0.797571277924678,0.0779103083598463
320,-0.289044496039315,-0.785335859850652,0.207246867772022
321,-0.36209789605072,-0.822796992261788,0.0986012001603489
322,-0.772833815385271,-1.31154130450957,-0.234126326260975
323,-0.393923115965495,-0.850026807719017,0.0621805757880267
324,-0.356276282506008,-0.849788647153475,0.137236082141459
325,-0.11141142287774,-0.533667533056955,0.310844687301475
326,-0.349331608909641,-0.795684153636556,0.0970209358172746
327,-0.145347052382678,-0.586296343975258,0.295602239209902
328,-0.221135553523988,-0.669938249109957,0.22766714206198
329,-0.165516673152223,-0.569376826358062,0.238343480053617
330,-0.514677233616438,-1.00352093824251,-0.0258335289903668
331,-0.609284615439019,-1.06940200670953,-0.14916722416851
332,-0.570362928619713,-0.993298509779817,-0.147427347459609
333,-0.302360230660104,-0.74422557320876,0.139505111888552
334,-0.487040652632282,-0.990426519515723,0.0163452142511579
335,-0.401643489626533,-0.893867328931479,0.0905803496784132
336,-0.446852385835301,-0.969631411791553,0.0759266401209514
337,-0.621133672969517,-1.10235500767528,-0.139912338263754
338,-0.205352683251112,-0.672703969809312,0.261998603307089
339,-0.372253278795515,-0.873907752155168,0.129401194564137
340,-0.271633721293769,-0.670357129114668,0.12708968652713
341,-0.325370329941477,-0.78777392859015,0.137033268707197
342,-0.307689236968826,-0.7344991107563,0.119120636818647
343,-0.402772174690947,-0.853010414795232,0.0474660654133378
